treated,age,educ,black,hispanic,married,nodegree,re74,re75,re78,dwincl,early_ra,dataset,diff,u74,u75,age2,age3,educ2,re742,re752,black_u74,educ_re74,u74_hispanic,married_re74,married_u74
0,19,12,0,0,0,0,5403.6582,2723.0811,16642.16,,,4,13919.079,0,0,361,6.8590002,144,29199522,7415170.5,0,64843.898,0,0,0
0,47,12,0,0,0,0,25047.27,15466.6,0,,,4,-15466.6,0,0,2209,103.823,144,627365696,239215696,0,300567.25,0,0,0
0,39,18,0,0,1,0,1863.2629,0,523.11517,,,4,523.11517,0,1,1521,59.319,324,3471748.8,0,0,33538.734,0,1863.2629,0
0,45,11,0,0,1,1,25862.32,21890.27,25564.67,,,4,3674.4004,0,0,2025,91.125,121,668859584,479183904,0,284485.53,0,25862.32,0
0,33,12,0,0,1,0,25862.32,25243.551,20535.971,,,4,-4707.5801,0,0,1089,35.937,144,668859584,637236864,0,310347.84,0,25862.32,0
0,36,12,0,0,1,0,0,0,0,,,4,0,1,1,1296,46.655998,144,0,0,0,0,0,0,1
0,49,8,0,0,1,1,12400.2,11681.85,12294.69,,,4,612.84082,0,0,2401,117.649,64,153764960,136465616,0,99201.602,0,12400.2,0
0,35,12,0,0,1,0,21275.68,22858.84,0,,,4,-22858.84,0,0,1225,42.875,144,452654560,522526560,0,255308.16,0,21275.68,0
0,20,14,0,0,0,0,3391.491,5795.2739,11935.6,,,4,6140.3257,0,0,400,8,196,11502211,33585200,0,47480.875,0,0,0
0,29,12,0,0,0,0,2323.6899,3734.613,3338.1841,,,4,-396.42896,0,0,841,24.389,144,5399535,13947335,0,27884.279,0,0,0
0,30,9,0,0,1,1,4006.7009,2347.113,196.5376,,,4,-2150.5754,0,0,900,27,81,16053652,5508939.5,0,36060.309,0,4006.7009,0
0,52,14,0,0,1,0,12923.32,19673.85,25564.67,,,4,5890.8203,0,0,2704,140.608,196,167012208,387060352,0,180926.48,0,12923.32,0
0,44,16,0,0,0,0,25490.061,23644.789,25564.67,,,4,1919.8809,0,0,1936,85.183998,256,649743168,559076032,0,407840.97,0,0,0
0,33,12,0,0,1,0,24302.75,17733.15,23489.939,,,4,5756.7891,0,0,1089,35.937,144,590623680,314464608,0,291633,0,24302.75,0
0,37,12,0,0,1,0,25862.32,25243.551,25564.67,,,4,321.11914,0,0,1369,50.653,144,668859584,637236864,0,310347.84,0,25862.32,0
0,47,12,0,0,1,0,25862.32,15518.52,25564.67,,,4,10046.15,0,0,2209,103.823,144,668859584,240824448,0,310347.84,0,25862.32,0
0,34,12,0,0,1,0,19279.189,17401.939,10814,,,4,-6587.9395,0,0,1156,39.304001,144,371687136,302827488,0,231350.28,0,19279.189,0
0,28,16,0,0,0,0,17020.15,18762.58,15847.14,,,4,-2915.4404,0,0,784,21.952,256,289685504,352034400,0,272322.41,0,0,0
0,50,14,0,0,1,0,25862.32,25243.551,25564.67,,,4,321.11914,0,0,2500,125,196,668859584,637236864,0,362072.5,0,25862.32,0
0,17,11,0,0,1,1,1643.825,694.6452,2343.6741,,,4,1649.0288,0,0,289,4.9130001,121,2702160.5,482531.97,0,18082.074,0,1643.825,0
0,26,9,0,0,1,1,8548.2813,8897.9033,13763.55,,,4,4865.6465,0,0,676,17.576,81,73073112,79172680,0,76934.531,0,8548.2813,0
0,29,13,0,0,1,0,3326.835,8880,7545.272,,,4,-1334.728,0,0,841,24.389,169,11067831,78854400,0,43248.855,0,3326.835,0
0,42,14,0,0,1,0,0,0,0,,,4,0,1,1,1764,74.087997,196,0,0,0,0,0,0,1
0,25,16,0,0,1,0,25862.32,25243.551,25546.939,,,4,303.38867,0,0,625,15.625,256,668859584,637236864,0,413797.13,0,25862.32,0
0,40,8,0,0,1,1,6201.0791,6933.9189,5081.9019,,,4,-1852.0171,0,0,1600,64,64,38453384,48079232,0,49608.633,0,6201.0791,0
0,20,11,0,0,0,1,5601.5439,6371.7578,268.9462,,,4,-6102.8115,0,0,400,8,121,31377294,40599296,0,61616.984,0,0,0
0,19,11,0,0,0,1,9071.4053,13595.71,0,,,4,-13595.71,0,0,361,6.8590002,121,82290392,184843328,0,99785.461,0,0,0
0,17,9,0,0,0,1,0,0,0,,,4,0,1,1,289,4.9130001,81,0,0,0,0,0,0,0
0,31,12,0,0,1,0,25519.449,24052.98,23705.689,,,4,-347.29102,0,0,961,29.791,144,651242304,578545856,0,306233.38,0,25519.449,0
0,36,12,0,0,1,0,0,0,0,,,4,0,1,1,1296,46.655998,144,0,0,0,0,0,0,1
0,54,9,0,0,1,1,25862.32,25243.551,25564.67,,,4,321.11914,0,0,2916,157.464,81,668859584,637236864,0,232760.88,0,25862.32,0
0,20,12,0,0,1,0,9392.7246,5494.5,21132.971,,,4,15638.471,0,0,400,8,144,88223272,30189530,0,112712.7,0,9392.7246,0
0,30,12,0,0,1,0,25862.32,25243.551,25564.67,,,4,321.11914,0,0,900,27,144,668859584,637236864,0,310347.84,0,25862.32,0
0,18,11,0,0,0,1,1273.5229,1532.516,12489.75,,,4,10957.234,0,0,324,5.8319998,121,1621860.8,2348605.3,0,14008.752,0,0,0
0,22,12,0,0,1,0,1524.3101,10752.68,16433.801,,,4,5681.1211,0,0,484,10.648,144,2323521.3,115620120,0,18291.721,0,1524.3101,0
0,17,10,0,0,0,1,199.8452,483.38708,4634.1509,,,4,4150.7637,0,0,289,4.9130001,100,39938.105,233663.08,0,1998.452,0,0,0
0,49,14,0,0,1,0,24222.42,14098.79,2639.22,,,4,-11459.57,0,0,2401,117.649,196,586725632,198775888,0,339113.88,0,24222.42,0
0,46,10,0,0,1,1,24437.93,24894.439,22290.029,,,4,-2604.4102,0,0,2116,97.335999,100,597212416,619733120,0,244379.3,0,24437.93,0
0,27,7,0,1,1,1,11622.37,7782.5322,14633.93,,,4,6851.3975,0,0,729,19.683001,49,135079488,60567808,0,81356.594,0,11622.37,0
0,27,10,0,1,1,1,15711.36,9098.4189,17023.41,,,4,7924.9912,0,0,729,19.683001,100,246846848,82781224,0,157113.61,0,15711.36,0
0,37,8,0,1,1,1,12088.68,14182.94,19238.52,,,4,5055.5791,0,0,1369,50.653,64,146136176,201155792,0,96709.438,0,12088.68,0
0,23,12,0,1,1,0,13697.23,15389.61,13259.64,,,4,-2129.9707,0,0,529,12.167,144,187614128,236840112,0,164366.77,0,13697.23,0
0,37,0,0,1,1,1,16969.211,18563.85,12480.88,,,4,-6082.9697,0,0,1369,50.653,0,287954112,344616512,0,0,0,16969.211,0
0,25,12,0,0,1,0,17359.1,16716.24,18889.779,,,4,2173.5391,0,0,625,15.625,144,301338336,279432672,0,208309.19,0,17359.1,0
0,27,16,0,0,1,0,12649.03,8949.8232,0,,,4,-8949.8232,0,0,729,19.683001,256,159997968,80099336,0,202384.48,0,12649.03,0
0,28,9,0,0,1,1,9410.3584,7755.6768,11869.1,,,4,4113.4229,0,0,784,21.952,81,88554848,60150520,0,84693.227,0,9410.3584,0
0,22,12,0,0,0,0,11052.22,7848.7739,11155.36,,,4,3306.5864,0,0,484,10.648,144,122151560,61603252,0,132626.64,0,0,0
0,24,12,0,0,0,0,4598.3989,583.6452,230.5253,,,4,-353.1199,0,0,576,13.824,144,21145272,340641.72,0,55180.789,0,0,0
0,50,11,0,0,1,1,25862.32,15602.66,19167.59,,,4,3564.9297,0,0,2500,125,121,668859584,243443008,0,284485.53,0,25862.32,0
0,19,12,0,0,0,0,346.79019,0,369.43161,,,4,369.43161,0,1,361,6.8590002,144,120263.44,0,0,4161.4824,0,0,0
0,48,11,0,0,1,1,10721.11,7820.1289,7831.9512,,,4,11.822266,0,0,2304,110.592,121,114942208,61154416,0,117932.21,0,10721.11,0
0,25,9,0,0,1,1,9296.7207,13089.05,11546.96,,,4,-1542.0898,0,0,625,15.625,81,86429016,171323232,0,83670.484,0,9296.7207,0
0,32,11,0,0,1,1,18613.029,7483.5479,14796.48,,,4,7312.9326,0,0,1024,32.768002,121,346444864,56003488,0,204743.33,0,18613.029,0
0,18,7,0,0,0,1,0,1144.016,0,,,4,-1144.016,1,0,324,5.8319998,49,0,1308772.6,0,0,0,0,0
0,16,8,0,0,0,1,0,961.4032,6301.0259,,,4,5339.6226,1,0,256,4.0960002,64,0,924296.13,0,0,0,0,0
0,29,12,0,0,1,0,0,0,0,,,4,0,1,1,841,24.389,144,0,0,0,0,0,0,1
0,35,12,0,0,1,0,19843.449,10824.29,25564.67,,,4,14740.38,0,0,1225,42.875,144,393762464,117165256,0,238121.39,0,19843.449,0
0,24,16,0,0,1,0,2057.23,2148.387,17184.48,,,4,15036.094,0,0,576,13.824,256,4232195,4615566.5,0,32915.68,0,2057.23,0
0,32,14,0,0,1,0,13538.53,13703.13,16970.211,,,4,3267.0811,0,0,1024,32.768002,196,183291808,187775776,0,189539.42,0,13538.53,0
0,17,9,1,0,0,1,0,2599.5481,6170.9858,,,4,3571.4377,1,0,289,4.9130001,81,0,6757650.5,1,0,0,0,0
0,18,11,1,0,0,1,3632.481,4670.9521,8366.8877,,,4,3695.9355,0,0,324,5.8319998,121,13194918,21817794,0,39957.289,0,0,0
0,45,12,1,0,0,0,11708.58,12698.76,14393.06,,,4,1694.2998,0,0,2025,91.125,144,137090848,161258496,0,140502.97,0,0,0
0,52,12,0,0,1,0,17682.381,17487.869,18923.77,,,4,1435.9004,0,0,2704,140.608,144,312666592,305825568,0,212188.56,0,17682.381,0
0,39,16,0,0,1,0,25862.32,8169.2422,20983.721,,,4,12814.479,0,0,1521,59.319,256,668859584,66736516,0,413797.13,0,25862.32,0
0,19,12,0,0,0,0,3364.061,7401.1938,0,,,4,-7401.1938,0,0,361,6.8590002,144,11316907,54777672,0,40368.734,0,0,0
0,43,14,0,0,1,0,517.2464,0,0,,,4,0,0,1,1849,79.507004,196,267543.84,0,0,7241.4497,0,517.2464,0
0,32,13,0,0,1,0,22751.01,24624.1,25564.67,,,4,940.57031,0,0,1024,32.768002,169,517608448,606346304,0,295763.13,0,22751.01,0
0,51,12,0,0,1,0,22848.971,22430.949,17265.76,,,4,-5165.1895,0,0,2601,132.651,144,522075456,503147488,0,274187.66,0,22848.971,0
0,54,13,0,0,1,0,25862.32,22803.34,25564.67,,,4,2761.3301,0,0,2916,157.464,169,668859584,519992320,0,336210.16,0,25862.32,0
0,52,8,0,0,1,1,11551.84,11986.21,9764.8174,,,4,-2221.3926,0,0,2704,140.608,64,133445000,143669232,0,92414.719,0,11551.84,0
0,49,8,0,0,1,1,19645.57,18076.891,21227.539,,,4,3150.6484,0,0,2401,117.649,64,385948448,326773984,0,157164.56,0,19645.57,0
0,18,11,0,0,0,1,577.9837,503.0806,9624.4326,,,4,9121.3516,0,0,324,5.8319998,121,334065.16,253090.09,0,6357.8208,0,0,0
0,16,9,0,0,0,1,0,0,1836.814,,,4,1836.814,1,1,256,4.0960002,81,0,0,0,0,0,0,0
0,29,12,0,0,1,0,8277.9023,17351.811,23880.061,,,4,6528.25,0,0,841,24.389,144,68523664,301085344,0,99334.828,0,8277.9023,0
0,18,8,0,0,1,1,6808.4521,9780.5322,6516.7739,,,4,-3263.7583,0,0,324,5.8319998,64,46355020,95658808,0,54467.617,0,6808.4521,0
0,45,12,0,0,0,0,0,82.354843,0,,,4,-82.354843,1,0,2025,91.125,144,0,6782.3203,0,0,0,0,0
0,34,11,0,0,1,1,25862.32,25243.551,25564.67,,,4,321.11914,0,0,1156,39.304001,121,668859584,637236864,0,284485.53,0,25862.32,0
0,50,14,0,0,1,0,25862.32,25157.609,25564.67,,,4,407.06055,0,0,2500,125,196,668859584,632905280,0,362072.5,0,25862.32,0
0,42,13,0,0,1,0,17347.35,20449.061,17262.801,,,4,-3186.2598,0,0,1764,74.087997,169,300930528,418164064,0,225515.55,0,17347.35,0
0,16,9,0,0,0,1,0,0,7638.3691,,,4,7638.3691,1,1,256,4.0960002,81,0,0,0,0,0,0,0
0,38,12,0,0,1,0,19698.471,18819.869,20900.961,,,4,2081.0918,0,0,1444,54.872002,144,388029760,354187488,0,236381.66,0,19698.471,0
0,43,12,0,0,1,0,19635.77,19704.289,19918.279,,,4,213.99023,0,0,1849,79.507004,144,385563456,388259008,0,235629.23,0,19635.77,0
0,38,15,0,0,1,0,0,0,0,,,4,0,1,1,1444,54.872002,225,0,0,0,0,0,0,1
0,25,12,0,0,1,0,17188.65,18225.48,20939.391,,,4,2713.9102,0,0,625,15.625,144,295449696,332168128,0,206263.81,0,17188.65,0
0,49,18,0,0,0,0,13722.7,13719.24,16984.99,,,4,3265.75,0,0,2401,117.649,324,188312496,188217552,0,247008.61,0,0,0
0,32,18,0,0,1,0,23738.48,22763.949,20345.34,,,4,-2418.6094,0,0,1024,32.768002,324,563515456,518197376,0,427292.66,0,23738.48,0
0,31,10,0,0,1,1,25862.32,25243.551,25564.67,,,4,321.11914,0,0,961,29.791,100,668859584,637236864,0,258623.2,0,25862.32,0
0,43,14,0,0,1,0,10015.77,20468.76,21787.6,,,4,1318.8398,0,0,1849,79.507004,196,100315640,418970112,0,140220.78,0,10015.77,0
0,19,12,0,0,0,0,0,5743.355,7763.9751,,,4,2020.6201,1,0,361,6.8590002,144,0,32986126,0,0,0,0,0
0,39,10,0,0,1,1,10427.22,2780.3711,1810.215,,,4,-970.15613,0,0,1521,59.319,100,108726912,7730463.5,0,104272.2,0,10427.22,0
0,34,10,0,0,1,1,14471.14,14261.71,1501.37,,,4,-12760.34,0,0,1156,39.304001,100,209413888,203396368,0,144711.39,0,14471.14,0
0,32,13,0,0,1,0,2846.8149,10935.29,25564.67,,,4,14629.38,0,0,1024,32.768002,169,8104355.5,119580568,0,37008.594,0,2846.8149,0
0,40,12,0,0,1,0,25862.32,25243.551,24988.359,,,4,-255.19141,0,0,1600,64,144,668859584,637236864,0,310347.84,0,25862.32,0
0,44,12,0,0,1,0,25862.32,25243.551,25564.67,,,4,321.11914,0,0,1936,85.183998,144,668859584,637236864,0,310347.84,0,25862.32,0
0,38,12,0,0,1,0,23201.641,23139.92,24889.35,,,4,1749.4297,0,0,1444,54.872002,144,538316096,535455904,0,278419.69,0,23201.641,0
0,27,16,0,0,1,0,19808.189,20628.1,25564.67,,,4,4936.5703,0,0,729,19.683001,256,392364384,425518496,0,316931.03,0,19808.189,0
0,37,12,0,0,1,0,21935.949,21859.84,25564.67,,,4,3704.8301,0,0,1369,50.653,144,481185856,477852608,0,263231.38,0,21935.949,0
0,53,12,0,0,1,0,14931.57,13482.92,16450.051,,,4,2967.1309,0,0,2809,148.877,144,222951792,181789136,0,179178.84,0,14931.57,0
0,55,7,0,0,1,1,1191.234,0,2243.189,,,4,2243.189,0,1,3025,166.375,49,1419038.5,0,0,8338.6377,0,1191.234,0
0,40,12,0,0,1,0,24208.699,23138.131,25176.029,,,4,2037.8984,0,0,1600,64,144,586061120,535373088,0,290504.38,0,24208.699,0
0,26,13,0,0,1,0,16463.721,14721.82,13209.4,,,4,-1512.4199,0,0,676,17.576,169,271054112,216732000,0,214028.38,0,16463.721,0
0,30,16,0,0,1,0,11685.07,2148.387,21639.83,,,4,19491.443,0,0,900,27,256,136540864,4615566.5,0,186961.13,0,11685.07,0
0,38,12,0,0,1,0,20870.109,20515.311,3791.8459,,,4,-16723.465,0,0,1444,54.872002,144,435561472,420877952,0,250441.31,0,20870.109,0
0,28,9,0,0,1,1,11091.41,10357.02,15406.78,,,4,5049.7607,0,0,784,21.952,81,123019376,107267856,0,99822.688,0,11091.41,0
0,32,12,0,0,1,0,10088.26,639.1452,0,,,4,-639.1452,0,0,1024,32.768002,144,101772984,408506.59,0,121059.12,0,10088.26,0
0,20,9,0,0,1,1,4537.6621,8190.7261,10342.61,,,4,2151.8843,0,0,400,8,81,20590378,67087992,0,40838.961,0,4537.6621,0
0,46,17,0,0,1,0,0,0,0,,,4,0,1,1,2116,97.335999,289,0,0,0,0,0,0,1
0,42,7,0,0,1,1,16549.93,16091.42,14065,,,4,-2026.4199,0,0,1764,74.087997,49,273900160,258933792,0,115849.51,0,16549.93,0
0,21,11,0,0,1,1,10679.96,6276.8711,10923.35,,,4,4646.4785,0,0,441,9.2609997,121,114061544,39399112,0,117479.56,0,10679.96,0
0,22,13,0,0,1,0,16871.25,17348.23,14982.67,,,4,-2365.5605,0,0,484,10.648,169,284639072,300961088,0,219326.25,0,16871.25,0
0,53,16,0,0,1,0,25862.32,9282.8232,14888.1,,,4,5605.2764,0,0,2809,148.877,256,668859584,86170808,0,413797.13,0,25862.32,0
0,25,12,1,0,1,0,12331.63,12485.71,12399.6,,,4,-86.110352,0,0,625,15.625,144,152069088,155892960,0,147979.56,0,12331.63,0
0,24,9,1,0,1,1,7770.4521,9195.0967,1553.0909,,,4,-7642.0059,0,0,576,13.824,81,60379928,84549800,0,69934.07,0,7770.4521,0
0,36,1,1,0,0,1,348.74951,0,0,,,4,0,0,1,1296,46.655998,1,121626.22,0,0,348.74951,0,0,0
0,25,9,0,0,1,1,7552.9741,6115.7422,10404.67,,,4,4288.9277,0,0,625,15.625,81,57047420,37402304,0,67976.766,0,7552.9741,0
0,40,12,0,0,1,0,23389.73,17235.439,25564.67,,,4,8329.2305,0,0,1600,64,144,547079488,297060384,0,280676.75,0,23389.73,0
0,17,10,0,0,0,1,356.58661,259.5968,5149.877,,,4,4890.2803,0,0,289,4.9130001,100,127154.01,67390.5,0,3565.8662,0,0,0
0,24,13,0,0,0,0,2470.635,4599.3389,13992.59,,,4,9393.251,0,0,576,13.824,169,6104037.5,21153918,0,32118.256,0,0,0
0,23,14,0,0,0,0,235.112,10999.74,13077.88,,,4,2078.1396,0,0,529,12.167,196,55277.652,120994288,0,3291.5679,0,0,0
0,27,12,0,0,1,0,16902.59,18835.98,22267.859,,,4,3431.8789,0,0,729,19.683001,144,285697536,354794176,0,202831.08,0,16902.59,0
0,24,11,1,0,1,1,7451.0918,7888.1611,7923.5698,,,4,35.408691,0,0,576,13.824,121,55518768,62223088,0,81962.008,0,7451.0918,0
0,25,16,0,0,1,0,5421.291,1242.484,0,,,4,-1242.484,0,0,625,15.625,256,29390396,1543766.5,0,86740.656,0,5421.291,0
0,23,12,0,0,1,0,18732.551,18499.4,21087.16,,,4,2587.7598,0,0,529,12.167,144,350908448,342227808,0,224790.61,0,18732.551,0
0,42,12,0,0,1,0,25862.32,25243.551,20710.34,,,4,-4533.2109,0,0,1764,74.087997,144,668859584,637236864,0,310347.84,0,25862.32,0
0,21,15,0,0,0,0,609.33197,236.3226,14635.4,,,4,14399.078,0,0,441,9.2609997,225,371285.44,55848.371,0,9139.9795,0,0,0
0,39,12,0,0,1,0,17014.27,12917.18,15368.36,,,4,2451.1807,0,0,1521,59.319,144,289485376,166853536,0,204171.23,0,17014.27,0
0,55,8,0,0,0,1,5111.7271,7705.5479,14700.42,,,4,6994.8721,0,0,3025,166.375,64,26129754,59375468,0,40893.816,0,0,0
0,19,12,0,0,0,0,0,325.83871,11495.24,,,4,11169.401,1,0,361,6.8590002,144,0,106170.87,0,0,0,0,0
0,44,8,0,0,1,1,11226.6,11506.4,17886.4,,,4,6380,0,0,1936,85.183998,64,126036536,132397248,0,89812.797,0,11226.6,0
0,23,12,0,0,1,0,9055.7314,10254.97,23368.77,,,4,13113.8,0,0,529,12.167,144,82006272,105164408,0,108668.78,0,9055.7314,0
0,36,9,0,0,1,1,4964.7822,0,1408.2729,,,4,1408.2729,0,1,1296,46.655998,81,24649062,0,0,44683.039,0,4964.7822,0
0,20,9,0,0,0,1,6332.3501,152.1774,5098.1572,,,4,4945.98,0,0,400,8,81,40098656,23157.961,0,56991.152,0,0,0
0,20,13,0,0,1,0,6920.1299,0,18366.66,,,4,18366.66,0,1,400,8,169,47888196,0,0,89961.688,0,6920.1299,0
0,26,12,0,0,1,0,20115.789,21557.27,25564.67,,,4,4007.4004,0,0,676,17.576,144,404644960,464715872,0,241389.47,0,20115.789,0
0,55,12,0,0,1,0,0,0,0,,,4,0,1,1,3025,166.375,144,0,0,0,0,0,0,1
0,28,12,0,1,1,0,17654.949,7116.5322,441.84021,,,4,-6674.6919,0,0,784,21.952,144,311697216,50645032,0,211859.39,0,17654.949,0
0,21,12,0,0,0,0,2893.8369,9764.4189,22068.369,,,4,12303.95,0,0,441,9.2609997,144,8374292,95343880,0,34726.043,0,0,0
0,31,16,0,0,1,0,25862.32,25243.551,25564.67,,,4,321.11914,0,0,961,29.791,256,668859584,637236864,0,413797.13,0,25862.32,0
0,26,16,0,0,1,0,8801.0264,21985.16,25564.67,,,4,3579.5098,0,0,676,17.576,256,77458064,483347264,0,140816.42,0,8801.0264,0
0,29,12,0,0,1,0,15245.05,16913.18,19956.699,,,4,3043.5195,0,0,841,24.389,144,232411536,286055648,0,182940.59,0,15245.05,0
0,29,12,0,0,1,0,0,0,0,,,4,0,1,1,841,24.389,144,0,0,0,0,0,0,1
0,17,11,0,0,0,1,0,440.4194,4232.209,,,4,3791.7896,1,0,289,4.9130001,121,0,193969.25,0,0,0,0,0
0,34,12,0,1,0,0,25862.32,25243.551,25564.67,,,4,321.11914,0,0,1156,39.304001,144,668859584,637236864,0,310347.84,0,0,0
0,46,14,0,0,1,0,391.85339,0,0,,,4,0,0,1,2116,97.335999,196,153549.08,0,0,5485.9473,0,391.85339,0
0,24,11,0,0,0,1,12468.77,0,7067.9658,,,4,7067.9658,0,1,576,13.824,121,155470208,0,0,137156.47,0,0,0
0,50,16,0,1,0,0,25862.32,25243.551,25564.67,,,4,321.11914,0,0,2500,125,256,668859584,637236864,0,413797.13,0,0,0
0,50,12,0,0,0,0,18828.551,15948.19,12217.84,,,4,-3730.3506,0,0,2500,125,144,354514336,254344784,0,225942.61,0,0,0
0,26,16,0,0,1,0,3003.5559,15674.27,0,,,4,-15674.27,0,0,676,17.576,256,9021348,245682720,0,48056.895,0,3003.5559,0
0,18,11,0,0,1,1,9418.1963,0,0,,,4,0,0,1,324,5.8319998,121,88702424,0,0,103600.16,0,9418.1963,0
0,31,13,0,0,0,0,25574.311,22058.561,14867.41,,,4,-7191.1504,0,0,961,29.791,169,654045376,486580096,0,332466.03,0,0,0
0,17,10,0,0,0,1,0,555,3682.4951,,,4,3127.4951,1,0,289,4.9130001,100,0,308025,0,0,0,0,0
0,33,12,0,0,1,0,25862.32,24892.65,25564.67,,,4,672.01953,0,0,1089,35.937,144,668859584,619644032,0,310347.84,0,25862.32,0
0,32,12,0,0,1,0,22398.34,25243.551,25311.98,,,4,68.429688,0,0,1024,32.768002,144,501685632,637236864,0,268780.06,0,22398.34,0
0,35,9,0,1,1,1,23213.391,21206.369,17321.91,,,4,-3884.459,0,0,1225,42.875,81,538861504,449710080,0,208920.52,0,23213.391,0
0,54,12,0,0,1,0,7768.4932,7392.2422,14434.43,,,4,7042.1875,0,0,2916,157.464,144,60349488,54645244,0,93221.922,0,7768.4932,0
0,44,7,1,0,1,1,19898.311,19971.051,16383.55,,,4,-3587.501,0,0,1936,85.183998,49,395942752,398842880,0,139288.17,0,19898.311,0
0,49,12,0,0,1,0,25862.32,25243.551,18858.75,,,4,-6384.8008,0,0,2401,117.649,144,668859584,637236864,0,310347.84,0,25862.32,0
0,21,15,0,0,0,0,4020.415,3682.6941,14555.61,,,4,10872.916,0,0,441,9.2609997,225,16163737,13562236,0,60306.227,0,0,0
0,42,12,0,0,1,0,25862.32,25243.551,25564.67,,,4,321.11914,0,0,1764,74.087997,144,668859584,637236864,0,310347.84,0,25862.32,0
0,46,14,0,0,1,0,23795.301,23415.631,24744.529,,,4,1328.8984,0,0,2116,97.335999,196,566216320,548291776,0,333134.22,0,23795.301,0
0,27,12,0,0,1,0,25462.631,25243.551,25564.67,,,4,321.11914,0,0,729,19.683001,144,648345600,637236864,0,305551.56,0,25462.631,0
0,28,14,0,0,0,0,22943.01,20724.77,21174.34,,,4,449.57031,0,0,784,21.952,196,526381696,429516064,0,321202.13,0,0,0
0,50,11,0,0,1,1,14939.41,15949.98,0,,,4,-15949.98,0,0,2500,125,121,223185968,254401872,0,164333.52,0,14939.41,0
0,44,12,0,0,1,0,425.16089,1677.532,0,,,4,-1677.532,0,0,1936,85.183998,144,180761.78,2814113.5,0,5101.9307,0,425.16089,0
0,43,16,0,0,1,0,24247.891,25243.551,22595.92,,,4,-2647.6309,0,0,1849,79.507004,256,587960192,637236864,0,387966.25,0,24247.891,0
0,55,18,0,0,1,0,0,0,0,,,4,0,1,1,3025,166.375,324,0,0,0,0,0,0,1
0,23,12,0,0,0,0,8520.8506,8625.7744,10036.72,,,4,1410.9453,0,0,529,12.167,144,72604896,74403984,0,102250.2,0,0,0
0,22,7,0,0,1,1,10738.74,13098,11233.68,,,4,-1864.3203,0,0,484,10.648,49,115320544,171557600,0,75171.18,0,10738.74,0
0,31,10,0,0,1,1,6099.1982,4260.9678,11756.79,,,4,7495.8223,0,0,961,29.791,100,37200220,18155846,0,60991.984,0,6099.1982,0
0,32,12,0,0,0,0,25227.52,19047.24,11937.08,,,4,-7110.1602,0,0,1024,32.768002,144,636427712,362797376,0,302730.25,0,0,0
0,34,12,0,0,1,0,25862.32,25243.551,25564.67,,,4,321.11914,0,0,1156,39.304001,144,668859584,637236864,0,310347.84,0,25862.32,0
0,46,10,0,0,1,1,15601.64,13545.58,0,,,4,-13545.58,0,0,2116,97.335999,100,243411152,183482736,0,156016.39,0,15601.64,0
0,19,13,0,0,0,0,3726.5249,2483.177,8610.7129,,,4,6127.5361,0,0,361,6.8590002,169,13886988,6166168,0,48444.824,0,0,0
0,28,16,0,0,1,0,25862.32,25243.551,25564.67,,,4,321.11914,0,0,784,21.952,256,668859584,637236864,0,413797.13,0,25862.32,0
0,53,14,0,0,0,0,25862.32,24366.289,23659.881,,,4,-706.4082,0,0,2809,148.877,196,668859584,593716032,0,362072.5,0,0,0
0,20,12,0,0,0,0,5391.9019,5594.7578,18882.391,,,4,13287.633,0,0,400,8,144,29072606,31301314,0,64702.82,0,0,0
0,23,14,0,0,0,0,5023.5601,4420.3062,15256.05,,,4,10835.744,0,0,529,12.167,196,25236156,19539106,0,70329.844,0,0,0
0,18,10,0,0,0,1,0,449.371,72.4086,,,4,-376.9624,1,0,324,5.8319998,100,0,201934.3,0,0,0,0,0
0,27,15,0,0,1,0,9974.627,10156.5,13020.25,,,4,2863.75,0,0,729,19.683001,225,99493184,103154496,0,149619.41,0,9974.627,0
0,27,15,0,0,1,0,5284.1431,12829.45,24729.75,,,4,11900.3,0,0,729,19.683001,225,27922168,164594800,0,79262.148,0,5284.1431,0
0,37,14,0,0,1,0,24496.711,25243.551,25564.67,,,4,321.11914,0,0,1369,50.653,196,600088832,637236864,0,342953.94,0,24496.711,0
0,36,12,1,0,1,0,1892.652,4491.9189,826.04919,,,4,-3665.8696,0,0,1296,46.655998,144,3582131.5,20177336,0,22711.824,0,1892.652,0
0,19,10,0,0,1,1,3252.3831,3360.4351,995.98767,,,4,-2364.4473,0,0,361,6.8590002,100,10577996,11292524,0,32523.83,0,3252.3831,0
0,53,12,0,0,1,0,17135.75,16773.529,0,,,4,-16773.529,0,0,2809,148.877,144,293633920,281351296,0,205629,0,17135.75,0
0,19,12,0,0,0,0,6054.1338,9628.3555,25564.67,,,4,15936.314,0,0,361,6.8590002,144,36652536,92705232,0,72649.609,0,0,0
0,40,12,0,0,1,0,21026.85,23345.811,25564.67,,,4,2218.8594,0,0,1600,64,144,442128416,545026880,0,252322.19,0,21026.85,0
0,26,12,0,0,1,0,21861.5,22968.051,23113.119,,,4,145.06836,0,0,676,17.576,144,477925184,527531360,0,262338,0,21861.5,0
0,54,8,0,0,1,1,0,742.98389,0,,,4,-742.98389,1,0,2916,157.464,64,0,552025.06,0,0,0,0,1
0,36,18,0,0,1,0,25862.32,16983,23052.529,,,4,6069.5293,0,0,1296,46.655998,324,668859584,288422304,0,465521.75,0,25862.32,0
